age,time_on_site_minutes,pages_viewed,past_purchases,cart_value,will_purchase
29,6.649676122293348,4,1,73.9532818580551,1
26,1.3450055931421092,2,3,9.732842644518017,0
24,2.32147578310053,1,1,14.634644978154135,0
45,0.3229178208792663,6,2,5.303838289183794,0
31,8.081479771168276,2,0,15.590154020396369,1
48,7.27476195704014,2,1,26.41004061213116,1
36,6.614078820811086,1,3,3.31542363252767,0
64,1.7794013738017445,2,0,102.67267316879185,1
33,0.9526562672026524,3,3,36.04388635231888,1
22,5.074388759766137,2,0,44.349174749127265,0
52,3.4275459631175997,6,1,23.203921413217408,0
29,0.9816103422793634,6,2,55.40817223752407,0
42,5.7903987835836,3,0,28.26248331025354,0
38,23.623391443069693,5,0,71.63027268963899,1
53,6.8761705143410214,2,3,86.13093061888789,1
40,6.735106452178979,3,1,55.714087582036086,1
33,15.010034885037726,4,4,33.79834248026928,1
56,1.1341038172392288,4,0,76.22482666697344,0
62,4.1683716747723505,4,2,34.08913126264348,1
59,19.472564783622484,1,2,5.9115889371133985,1
56,0.9033792244258932,3,1,6.184157917417898,0
31,6.024065110125285,2,2,148.38945688022233,0
48,4.407154128328381,5,5,12.012133608163051,0
22,4.41523601385278,4,1,84.62059734768158,1
52,5.981191092846788,11,2,14.164945114628852,1
40,13.26901213235672,4,0,28.1744220618013,1
46,7.629666171922588,3,1,53.2030236772078,0
60,0.2888665028943468,2,2,8.650284599931615,0
28,9.577370983985423,9,3,66.82694521907375,1
35,1.2779549195674746,1,2,58.545114360634365,0
64,2.365354961879557,4,1,39.162664056887216,1
29,3.097001065632197,7,0,41.72283794017589,1
26,3.278351480665343,3,1,5.58971359329149,0
27,2.8562444476863784,3,2,28.630543637258203,1
61,13.851220901406563,6,1,4.527503102798853,0
34,6.121200828259658,4,1,18.39858932830949,1
55,4.987105985371028,5,0,115.28556928323562,1
24,0.255635108336767,9,1,42.72844156204123,1
63,11.712523425070883,1,2,67.8762961105775,1
30,12.005964079072463,6,2,42.65240258190532,1
57,7.575483360184072,5,1,10.798266202598793,0
59,0.035270125254132485,3,2,45.16975147367061,1
26,0.2949311574057507,6,2,70.40411566382309,1
44,1.2759046969202081,3,1,7.44849798206477,1
19,0.7040715764599099,7,0,84.8879737565475,1
22,2.5444377627304626,5,2,40.528134323241424,0
46,12.795332254404348,7,1,0.2142183487917954,0
54,3.193867302666047,4,2,36.67538973683004,1
55,0.06746626145203335,4,0,25.181867085483645,0
36,1.661624072445169,2,1,17.580568651826656,0
25,0.22809924363006398,6,1,73.75785689035634,1
62,0.18481196298925107,3,1,114.87981969301512,0
18,1.6128850910073096,5,1,71.91162250295145,1
39,1.6121429304084907,3,0,93.79160331750789,1
34,7.735288341984364,7,3,119.72457238561407,1
24,18.411436705791186,4,1,121.87977115050693,1
42,2.319766597812275,2,1,6.087941978613022,0
62,2.8008398918566053,1,2,30.475745129668862,0
21,9.314863041909797,3,1,0.014325771726881521,0
53,1.5608235061041662,9,1,35.30783033896031,0
23,0.8502763081208464,7,0,129.01183815645177,1
48,9.589662805768498,6,1,11.101102171852668,0
36,0.23808234490624955,3,1,51.052936261869,0
61,4.833966960258386,3,2,51.69449262471358,0
56,4.127600193772821,5,5,8.738744315282826,1
44,2.1226314750840274,6,1,13.625057027148133,0
27,1.893065760679076,4,6,30.996860513626938,1
43,7.388929183321862,3,1,10.425641242324476,0
36,0.4519468933421795,4,0,43.973112463860275,0
56,1.3510729999051092,9,2,33.134946565924004,0
20,6.592220371649164,3,2,36.615005365825624,0
62,3.9739130341143483,5,2,7.220520777436036,1
30,0.684761664203572,9,1,36.41300695069739,0
45,10.691102945072824,5,2,2.537208630396255,1
37,2.4998228173415344,1,4,106.65701181481897,0
45,8.797479175379111,1,3,21.02256898109582,1
25,7.749081096976928,6,3,97.01436305058131,1
58,4.896491414014264,4,0,60.4754665898711,0
56,3.4108495720169425,6,1,72.65859984277525,1
18,19.44906745900083,8,2,18.88358451197267,1
20,0.7830647993099954,4,1,12.921954989980545,0
30,6.457753118589151,5,2,26.106173053209403,1
45,1.0609605731835303,6,2,1.2262067878254825,0
42,2.0644362106222287,5,0,125.51471646810847,0
50,1.8458978912954638,2,3,24.470680784606934,0
55,14.690713050012787,5,2,223.51712788260642,1
23,17.110498268336208,6,1,71.6586959525764,1
61,1.010675439464433,2,3,4.19707794709583,0
62,0.11140780409011192,5,1,53.968178655661745,0
49,6.364971946538313,5,4,15.793047347125505,1
62,2.706337678225438,4,0,13.967090505414316,0
64,0.46518517476571764,4,0,14.823540351110251,0
38,5.756176105432347,5,5,123.8916158155315,1
33,3.9384490858723042,3,0,34.65537667443253,0
38,19.691019262234477,4,1,55.35302857797512,1
28,1.2900305980581885,6,1,16.491067947103076,0
54,2.587387461741288,5,1,37.007165542984346,0
53,3.910392579949402,3,1,21.546849337358694,0
52,7.843879376412155,5,2,19.36694723495377,1
36,3.979651289116854,5,2,14.182434074024716,1
37,4.745363184775967,5,0,26.297546711091492,0
35,1.2818670628846107,1,0,53.944911298509815,1
64,9.383931548284787,4,3,12.55425119126303,1
58,2.798596252429102,3,0,168.2586851367657,1
31,0.7596967935486664,2,0,6.6543846373317725,0
32,5.456017724148689,1,1,32.7162511603427,1
48,1.21730819624334,3,3,4.4431025864466305,0
18,0.5132792729848477,4,2,1.1463063919705125,0
20,9.902033658443894,2,1,127.98839800966032,1
33,3.0824333718666397,3,0,83.13792458474045,1
40,6.917166543098714,1,2,59.23390306467097,1
28,1.7165910028876676,4,0,100.19474655597556,1
29,7.731614557236492,7,0,81.18912097757024,1
27,0.5935569216896331,6,1,52.09804397307014,1
49,2.200076043467087,3,0,93.97786438418879,1
33,19.097633443567787,3,3,24.78047832323352,1
25,7.899145954474425,4,1,40.23208277532034,1
55,3.438370230758412,4,1,74.87485166697371,0
29,2.075891682443007,3,2,4.43052453979787,0
41,10.283928669257191,2,1,97.82420635873893,1
45,3.935616602885518,3,1,8.529361051606545,0
25,7.10287684532987,7,3,99.95440672224251,1
45,7.014307818708615,2,1,18.649862377217687,0
53,0.09054327508789524,3,1,19.78436678304915,0
43,0.6748265740993522,3,2,3.8412817681590576,1
25,5.388600781296175,9,1,108.53383629254556,1
45,0.8814179778398228,1,2,9.588930851140846,0
45,1.4751674377514261,3,4,49.719357640500235,1
54,14.6532776926107,9,2,51.63667694693831,1
58,4.106974307317302,3,1,16.505232876603817,0
53,6.946083274306854,5,1,212.23846071483462,1
44,4.082009102195324,3,2,3.315870086318351,0
34,4.020545829127623,6,0,46.808349495469145,1
26,0.494418291089827,6,2,32.652489460948985,0
50,2.1054059794763575,5,3,14.083946845514623,0
37,1.6594301376743361,4,1,8.929528957133815,0
30,2.4774553862020903,3,1,66.79610258564935,1
45,8.005964684869157,4,1,124.03470145607298,1
46,2.3255395078417345,3,1,5.689030039735787,0
30,3.0046344772151192,2,1,10.782349301995362,0
63,2.5323538536356254,3,5,214.40768270479933,1
52,0.4903136689021209,5,2,0.7568328802919408,1
23,2.908674493432519,4,3,35.4894413557926,1
35,1.0883507452613432,4,0,36.29517803889479,0
22,1.033419388687295,7,1,15.269328827343484,1
64,0.4937791205107609,2,1,54.38790254739959,0
42,2.2054949066543905,6,0,144.96741209676082,1
19,7.083394347476686,7,0,29.91130208989344,1
27,1.6178707131566594,5,1,69.19875371753467,0
47,1.8723699267944427,2,2,51.93284290324415,0
62,5.145542945793988,5,2,32.022221033249906,1
22,1.089790175532886,1,1,2.5547867374609834,0
50,11.363089658262355,3,2,67.69132078674751,1
18,3.671830886579494,5,2,22.569021889666608,1
35,2.9674409013555865,5,2,12.712022356678924,1
49,4.080193370186784,9,2,148.084564708505,1
64,0.9078151032734049,1,5,74.25112808575476,1
28,4.75276957188264,4,1,163.86324023196522,1
38,2.2557188909918695,2,2,14.800293107841398,0
43,11.374185323967643,5,1,90.33147234223847,0
42,0.924750281436188,3,1,46.789149410420336,1
39,3.536748846343389,6,0,199.5091994290342,0
44,4.5579170108926315,5,0,146.23289440214188,1
30,0.1697677743790245,5,2,180.53677960728024,1
50,2.2603716188331213,2,0,151.58623324106608,1
51,6.595706953815967,3,1,0.38451810334197095,0
58,8.584489470172212,2,4,67.56285202949537,1
52,1.8782840744066522,6,1,15.868217318844064,0
18,8.012144474995681,3,0,61.04358880956645,0
38,17.172097440556524,1,0,197.15298819427048,1
23,9.720147355824006,7,1,2.0077457855673413,1
45,0.6257983143698169,4,0,41.84947253862499,1
34,6.730185005921103,5,2,66.39243533964667,0
22,1.9258632425305122,4,1,14.608525335270647,0
48,22.29064764663232,6,3,12.75248000794435,1
22,3.3214283802668083,4,1,3.1121515111301084,1
55,0.6530149848688029,4,1,4.931375948972167,0
20,6.458295645706075,2,1,53.46479873030417,0
40,1.9505027369876573,5,3,35.18115499775583,1
54,29.177703626837737,3,1,1.5266835789342061,1
54,19.506023141963155,2,1,174.76731374310666,1
27,5.337516423933524,1,2,53.36234860183679,0
27,0.695313016321224,4,1,36.22864883617529,0
36,5.805540450694644,4,8,15.922477824429022,1
34,0.4882322092324689,6,3,53.661686029584935,1
38,0.1490195807748474,5,3,22.641034291462834,0
31,8.656854034257726,4,1,60.61607164431958,1
26,1.1770482897906633,1,1,57.37520034801471,0
63,2.3823393975747873,5,3,4.866519684974043,1
18,18.14501955945284,2,1,119.98824053583715,1
62,2.05369873691718,5,4,33.37146216306731,1
30,1.758364384970952,1,0,24.956789096601376,0
21,12.517879175275606,7,0,155.57078732415306,1
18,0.5868755992458895,2,3,28.831294238016554,0
57,7.126889548787613,3,2,63.866781383509085,1
49,22.14163749278381,5,2,53.23032632235304,1
51,11.57814957838039,4,1,9.02456751718379,0
45,5.272994988151549,5,1,236.32608134696258,1
48,1.884831388109185,6,1,31.14415927846047,1
25,1.4673069105372603,4,1,25.10837505401062,1
56,8.553343305305534,3,2,126.04544685972141,1
43,10.59390292956034,4,2,37.670166774749944,0
51,3.7267824986473643,4,3,61.052042228772926,0
20,1.4008183052682008,5,1,93.62008318805036,0
29,0.5992313606411528,5,3,13.426296149915865,0
18,0.45607993538098013,7,3,9.28435580870467,1
61,6.3483813049782505,3,1,3.5483197511506805,1
22,2.7246594979098075,1,1,113.71606481739647,1
47,11.788368654440093,7,1,11.18012625277404,1
47,6.729051092279599,3,0,18.390697943065135,1
34,1.0613915737590067,4,1,16.83009707715321,0
64,4.756707202575025,5,1,18.162539267955953,1
40,2.8591227889595388,4,0,55.14022219856134,1
32,4.304868271732184,3,1,154.07928014756953,1
54,6.6983731978325,9,2,19.983106596340562,1
38,8.204536629504611,4,0,26.1826399556516,0
31,9.281084413289904,2,2,73.73376667528737,0
19,1.4649799957359153,2,1,28.311450474428874,1
28,0.15804986184145098,1,1,130.21341488995557,1
56,6.7218238162574035,3,1,34.980204152558926,1
55,0.5621702950546942,3,2,21.365206839060328,0
51,1.8910952936163463,10,1,178.0198860141313,1
55,0.01912218986623511,8,1,27.73729739950302,0
51,5.723325362246636,2,1,13.144586805032606,0
35,0.9144006326522691,4,0,9.782548893614514,0
47,5.325148879928824,3,0,266.76282284375765,1
32,23.983237950314763,4,0,69.91585591030643,1
44,0.37723364811799065,4,1,26.268189418439576,0
51,0.4010528402102445,4,0,87.53951701806017,0
55,2.0804575391720626,3,3,39.571763744275735,0
50,10.064020408706726,4,1,19.09154840681994,0
41,1.2137339060016126,5,3,68.00907616629055,0
32,2.234388102955023,1,2,68.50033419817215,0
47,0.3548244658654875,5,2,34.6742848109088,1
59,7.2017529499405795,2,2,2.310487683367478,0
34,2.623831244549219,4,1,4.007520363053436,0
22,7.119954829249032,3,1,77.73552732408618,1
46,11.69665226784328,4,2,86.7150282236616,1
21,1.324798604921592,4,2,56.705198941942804,1
27,8.23559584463417,2,2,91.33884695023823,1
34,0.30455960645560487,7,4,63.55684430300972,0
27,11.455624472243148,2,3,113.61958698909692,1
34,5.260101945403078,3,2,8.149379766003522,1
37,10.36637195407601,5,1,24.530037314739545,1
41,0.000942086530038576,4,1,31.191392214897363,0
22,0.9261152323708928,5,1,17.667153237918832,0
51,2.4695097637333414,2,2,64.61588043300223,0
23,2.3861717671870633,5,0,121.77087232253527,0
19,1.2856374904785541,3,3,26.592436715335328,0
30,2.4031954478595265,5,2,141.9723062856654,1
60,0.6896981130459219,4,1,36.36301433169333,0
60,2.6616180355934844,4,0,36.961192295660354,0
28,8.106396963188763,3,0,45.8419867121386,1
64,3.260698621985991,7,1,15.621357104053843,1
40,0.09082030601625304,4,0,24.173536781674795,0
33,2.736100034131895,7,1,40.28640200109598,0
48,0.13775542813809138,8,1,142.350861781955,1
28,16.942898212015137,1,2,51.45793714912122,1
33,0.6816992886399458,4,1,20.2569998897657,0
25,6.149673351870354,1,1,0.5261877139313851,0
21,18.01834101210615,3,0,199.94894627933766,1
57,8.744622199111184,8,3,33.960690895145255,1
21,6.008466607048191,6,1,139.43196904697464,1
42,9.14608905777148,5,2,39.85268589173601,1
20,20.031309443050947,4,3,46.502353422417485,1
49,4.855642254936876,7,4,62.224508912383016,1
20,4.095647772359108,9,3,19.35492068590066,0
44,4.94750855769701,4,0,60.02958644295234,1
46,3.8036611470600317,1,3,37.4110025172406,0
49,5.04051040491623,9,1,55.810300156601286,1
36,2.9877507365332923,4,0,90.34363329399328,0
38,1.2323371455939713,5,1,10.181088017540139,0
22,0.6405717509925647,2,2,47.537757053431015,0
35,0.35394170939258873,4,4,2.675910943280844,0
45,1.5279797523137675,3,4,5.385669015324725,0
59,0.2361056914354861,5,2,56.13411849791186,1
39,4.187060198396787,8,2,3.6789714594601444,0
38,1.6691777079580852,5,2,45.237600462877886,1
23,8.701572962128912,5,1,12.423875577305365,1
18,0.38570600095626856,3,0,18.126375306065434,0
22,1.2831881779775698,9,0,6.942217048483358,0
58,6.551226958420794,3,0,14.295348189346546,0
29,4.566579510150656,4,1,86.10004429807219,1
43,0.33332401369372855,3,3,50.92702753939381,1
63,10.48759813648376,3,2,149.54698353505293,1
51,10.488506722018867,2,0,2.4986480759975986,0
31,2.005433565489034,6,1,78.60999596321479,1
43,2.080652736324641,4,2,60.045073498522704,0
62,22.562206834321522,3,0,15.11558191008511,1
44,4.919853197927953,3,2,65.31258934504145,1
26,3.7891381115648173,5,1,63.03572111915171,0
43,9.105493949541664,5,3,30.748714354265903,1
64,1.6793944319426335,2,2,58.34021279257373,0
39,2.803429493717177,5,2,29.40161602500511,0
64,1.5583486171002732,7,3,20.439451013772793,0
47,7.783298711584247,5,1,31.413963215530945,1
60,4.2589487013667515,5,2,112.75144234313285,1
34,5.37679971220916,6,1,24.272824024861677,0
43,1.4538157360539632,2,5,25.84957782736474,1
53,1.243751244713648,4,0,46.876130524990764,0
18,3.3508130949800097,1,0,69.9182409302947,1
25,6.688773505292856,2,3,66.32978798438323,1
52,3.7247267752601534,2,2,0.9998675487062488,0
32,0.16595218260900751,2,3,58.14399560810456,1
64,10.145700935680892,2,1,29.942243433187944,1
39,0.33436966252566214,2,0,37.12632250411135,0
31,15.597922868541662,3,3,41.238401336971485,1
43,0.127317084089209,5,2,65.78613202711155,1
45,5.928216702304398,5,2,88.99144124482153,1
40,0.42891736701464767,5,1,51.959788469651016,0
31,12.077457785612602,1,0,41.49501309772582,0
41,3.1221486064156743,6,2,23.4018186631822,1
19,0.739738477308896,4,0,7.4179370651999115,0
62,2.0837605854963144,6,3,159.1967726352146,0
43,0.9005680326361293,7,4,30.980181241739203,0
31,0.9351546116868331,7,1,41.75999535613988,0
24,14.79298406625026,4,1,69.52980791708478,0
20,2.946153545724688,6,3,3.5431497922017217,1
64,7.7748022322817185,3,3,96.55487318038067,1
40,5.102780919688556,5,0,79.73380612383026,0
63,5.641642814666773,5,1,74.45592301236114,0
60,0.7060522259592974,5,1,1.111396341399663,1
64,1.3340696521197861,4,2,37.38215900266704,0
62,7.7264583213096625,6,1,2.7898220084940877,0
35,17.662149631851726,3,3,40.02243213707395,1
55,1.5236368929421396,6,0,63.37196412743854,0
52,1.584310250239355,3,0,6.496907104905898,0
32,3.2017977779071267,3,2,59.353015753507876,1
42,20.626177929713975,3,3,29.84939951655922,1
54,1.5664282957463562,4,4,83.44690554387107,1
45,2.6125675559048753,4,1,38.13439646738809,0
27,11.104104675801663,3,2,20.482809107718623,1
56,0.014626535816148804,6,3,20.172723796000874,0
34,0.20289118880553964,2,2,113.88804884647516,1
56,4.632610434078611,3,1,30.153587050711078,0
39,11.896259781517308,4,1,26.023086545312147,1
43,1.3646679098054995,6,1,2.034517987241054,0
61,3.171013019612538,5,1,22.65336156672766,0
42,2.9934168091617384,5,1,94.73183851232508,0
34,3.2025018009179456,1,2,71.56200410385881,1
30,4.871184428863523,3,1,12.481640900227323,1
37,3.1719746160635727,7,2,26.64134629200135,1
42,2.9662209224394016,4,2,10.943862999649824,1
21,3.215012722235927,3,1,154.19192175430487,0
27,4.468580354890314,2,2,45.57982317756967,1
20,3.8502219928587333,3,0,70.19335151100573,1
58,9.625402910688965,2,0,62.5547317403494,1
62,0.25381903344751194,4,3,103.4505518074723,0
35,8.95830951412943,6,1,149.1188709421069,1
64,9.287080679862655,2,3,1.6492110642698108,0
53,1.6767205167313082,9,0,185.0499902859016,1
64,3.1074076674248934,3,3,102.22011760225742,1
39,2.8860602653949723,4,2,24.14005107955338,1
51,1.232763565731041,1,2,90.72149846962438,0
64,2.527506176615665,2,2,66.69609910056704,0
25,0.2270153382106341,1,0,78.77945914101615,0
57,1.62741866929712,5,1,12.467384575606202,0
61,8.48266943184752,5,3,52.28634064954053,1
36,1.6743037910916836,7,1,1.3133947176101035,0
59,8.524423898475458,5,2,94.26916732444263,1
58,3.792157521142755,3,1,150.84061774767136,1
54,10.59559917575938,4,2,54.25373295921505,1
23,4.2757377434273875,4,1,35.940652781371554,0
43,0.1505861394440453,3,2,64.68231140975797,0
51,5.62611939763689,4,3,19.753067386501236,0
62,0.2294530917152472,4,1,49.22684533531619,0
23,2.994615396929002,7,2,63.46521564422596,1
54,13.255516573341936,6,0,7.697247302664404,1
50,0.9028391134519066,3,3,7.5450984510048125,1
39,2.4704354311659635,6,1,62.96338502340445,0
38,6.544080395703044,3,3,28.26255003769078,1
23,10.69632105975796,3,3,110.00210143878735,1
23,5.557621526779968,3,2,18.69388054599711,0
21,1.4931977964687781,2,1,2.1678611733201283,0
47,5.613621088026185,6,1,52.47339925089043,1
28,1.7600551922557928,7,2,57.63851991550568,1
47,6.336857295789797,3,0,40.326053550049814,0
48,15.399171534142663,4,3,57.49517057836373,1
41,6.389773557371995,3,3,37.09107374193909,1
26,9.934512459101736,7,0,58.98561036570883,1
20,0.010530296814115912,3,2,2.246594687971753,0
48,6.321660348884412,5,0,22.97474164656957,0
57,8.847668220808618,4,2,11.837847095144365,1
54,0.2070209111717446,2,1,5.230603047198892,0
53,10.262935938177494,2,4,13.334702574870908,1
41,1.4832389116375633,4,2,10.617019436011034,0
48,5.4724853686321655,6,3,180.83982636345038,1
23,8.056069418274227,2,2,16.88185998665804,0
19,5.43338666805909,3,1,13.13054780423367,0
37,0.48412298618165045,4,3,90.05247630500843,0
45,4.535682783160306,5,1,27.16022859307267,0
28,3.9879145833704674,4,2,27.362850401437814,1
21,11.529014727376358,1,2,29.31253423041561,1
32,2.5895846189000653,4,2,26.938498272882544,0
23,1.936267973099489,5,1,19.768223706676224,0
47,6.9284879848245495,2,2,16.867391971309733,1
55,2.660887524390639,1,2,106.8364494095704,1
19,5.193650417827705,4,3,8.81940052554349,0
32,5.198653079226236,2,3,9.987366551118651,1
28,10.948026287288359,2,1,42.39879956288712,0
25,4.565135346087056,5,2,21.053708379902677,1
43,3.487318516390264,1,1,27.36837469800257,0
62,0.7475566951325509,4,2,82.13593315888404,0
61,0.615007176821184,9,3,116.97856661831042,1
22,0.8380804621997928,6,2,78.16438997259579,0
23,0.9427957388592335,5,2,13.389283803795852,0
43,5.078858008763154,1,0,195.52942576269186,1
21,6.754274135702919,3,4,22.56313715740256,1
36,3.7750227405695833,3,0,9.260309336939436,0
37,8.830977134765195,1,2,34.60705488835439,0
50,23.70107174486932,5,3,64.6011941963979,1
37,8.574342961637896,2,2,4.347162491411823,1
29,5.935289583218183,6,0,50.2953086368078,1
64,3.8017015709905007,2,2,97.6238564264085,1
18,2.978769238991867,4,1,15.17577021478279,1
43,0.44083684560778186,5,0,59.06544772747865,0
31,2.5488704540587697,5,1,25.533667598033244,1
55,12.04721346484759,1,2,26.733306784702688,0
54,8.25188888998752,3,1,16.481765274119063,0
28,1.2170588868728747,7,0,48.96070076918594,1
53,3.142491309118465,3,0,22.39248278191956,0
30,8.483788572869692,5,2,88.86413923438027,1
60,0.3488116664419994,3,2,164.71422469474933,0
20,2.450154908009761,12,1,136.73589217048035,1
50,9.547354281752012,1,0,8.904229650347235,0
23,2.586716288783379,2,2,0.7145972514931208,1
27,0.40396093461008153,7,0,28.854356185385026,1
22,3.9102675978163104,2,3,65.26037135842547,0
40,9.893186768739316,3,2,189.61269346869,1
27,4.461474040711678,4,2,76.49029558648066,1
61,1.282720376769749,1,3,43.44046664858609,0
19,2.4244869242790963,4,1,1.3353186941283874,0
30,2.990306594855644,8,1,87.30318768431839,1
57,4.3287765746346265,4,0,9.748765987554773,0
19,7.12207972833628,6,0,2.8606185746707347,0
37,0.5205488111063404,5,1,94.97575833701269,1
18,11.020582849036021,3,2,41.76444742903614,1
54,0.06193047482866626,2,2,6.879931079069573,0
26,2.3105926697932713,9,1,24.432227893764075,0
34,0.13901631686936533,1,0,4.471168751920096,0
26,2.495920132302668,4,3,50.807046049685276,1
28,3.730763371974473,7,0,16.594048276753632,0
32,3.583935949118624,1,0,100.53090993784186,1
41,0.9053817441060616,8,1,22.142465681656187,0
55,5.188628060246168,7,2,34.1236044343286,0
52,0.2290598820317323,1,0,3.281537069969715,0
47,7.1754658494141585,3,1,16.12006803252001,1
48,14.653884883292477,3,1,56.469134706421706,1
22,2.075826216983984,3,1,66.64010019995995,0
61,3.6411718125116055,3,2,13.907836149717689,1
31,2.381398638541948,4,1,35.04083569131765,1
28,0.03366503102100511,7,1,85.05877799813946,1
26,2.4377798952068406,8,2,23.894545482460526,1
51,7.844365977306692,3,1,7.180313992031742,0
29,4.531563915223242,1,1,28.270284949487877,0
52,0.5338070078420312,4,0,45.89318159065171,0
52,9.39114735391749,4,0,0.37130165248510105,0
18,3.7866724956577134,2,2,21.429075255044594,0
57,9.217054509581866,2,3,46.752762074184,1
39,4.340140662606065,6,1,151.73607872071526,1
46,4.101363613631819,3,1,26.258799345662336,0
25,0.5561059752307708,7,0,8.894903670679474,0
28,0.9157679129889996,6,0,38.20199613653211,0
58,17.882265968025656,3,2,16.826277179077813,0
54,1.297007143921861,4,0,12.089529034864029,0
31,18.96057070814716,4,0,44.62910809499863,1
47,3.7955023796861056,4,1,123.77764722208487,1
52,0.7296919074455072,2,1,90.15847716420892,0
38,0.5229274289869941,5,0,10.062531666124968,0
54,1.1714274055273985,6,0,72.59595805020147,1
22,12.994006053564638,4,4,13.059708698791297,1
36,2.673459388893671,4,0,17.17392440761355,0
31,2.516224385136305,6,2,126.3186343851648,1
43,1.8786063314678823,4,1,120.98412796183888,0
21,0.795341217880615,2,1,9.234062807504708,0
42,3.34570032841953,4,1,3.3172398895933486,0
62,0.6965849563419777,2,2,17.344583773268834,0
59,9.023622862104475,1,1,43.58679283484407,1
42,2.3133289758060855,5,2,104.73453215052244,0
35,2.348446935379263,4,2,6.325654724129034,0
57,3.212331438849882,3,1,26.803624893009953,0
25,2.9360835552751414,1,0,15.855529513844852,0
56,26.35153965406844,6,2,0.7520762964486013,1
57,3.941479200448188,3,0,77.66381133425465,1
31,0.4616823990248517,8,3,83.9083837396354,1
49,4.66816803930843,8,5,12.501916113801817,1
55,0.8219227131841074,8,1,8.198955637059118,0
50,0.15713159519648512,5,1,7.807016020462107,0
40,17.658037454632364,6,0,31.17612981027962,1
32,7.425910276783362,4,0,14.151020242109135,0
50,19.58743764734528,5,2,35.806016968002176,1
42,3.2492743000591098,3,2,24.294598121415817,0
34,3.799187073785393,2,1,11.842496862818791,0
50,0.9216395764434987,1,1,69.55364592450199,0
64,1.417835596930952,2,1,8.147356371943399,0
19,9.117774595006857,3,1,80.19822465313028,1
31,2.2017243317892543,9,2,41.213660127926445,0
57,8.766973701905473,2,3,89.20062056910389,1
57,6.172395877106106,1,1,0.23852001790701144,0
56,0.9750339275136998,1,1,69.15268469503202,0
23,3.5407596150979797,3,5,2.6444964824247057,0
23,5.656514065646841,9,1,149.88543029846963,1
20,1.3396404657064054,6,0,60.65731905893755,0
24,8.880075637635905,1,1,19.29579407380209,0
25,3.9353957856111155,9,1,19.27213207581403,1
59,0.9030673846220898,4,1,98.8414967393082,0
32,4.373158552768186,4,1,116.56987484612564,1
64,40.79417105980391,3,4,111.08403677332808,1
46,0.8156631869097806,2,1,82.70615248702512,0
50,8.484708783861942,7,0,85.47175870325239,1
47,1.1616089841314012,4,3,42.52139302224851,0
56,7.625215662213124,4,3,1.4318605787124667,1
44,6.632169885638262,2,2,4.538555363162175,0
53,1.7868715536250677,1,1,52.427325408761845,0
46,1.9713138282617928,4,0,25.638472282130202,0
55,7.863635192115578,3,0,41.88664447741551,0
50,3.0943330126138546,5,2,13.138262713096053,1
54,6.561838274474243,2,2,52.407914563743155,0
44,0.8007507297389481,2,2,13.908343904808099,0
50,9.571594608292685,5,0,30.88462273916092,0
21,6.20464883098705,1,3,32.573388047436765,0
39,11.872705080366554,4,2,9.780567601077635,0
19,0.7099633223844934,3,4,104.45751654593285,1
27,4.4948886079791475,2,2,37.30852550590336,0
22,4.570473038609436,3,0,100.78908705208292,0
27,2.1806067823412394,2,2,15.226879630597596,1
50,3.066751049871927,4,0,9.45739690848918,1
55,0.19360831760357067,4,1,0.9090461770680236,1
30,6.84935067348418,4,3,4.928330094762224,0
48,3.9850161358640075,1,3,7.977379467375034,1
64,0.29737575161495855,6,2,4.106921403585891,0
53,5.708996215020497,2,2,113.59275425291537,1
62,3.1441253882379314,1,3,121.20279422078164,1
41,0.17534526517534732,4,1,138.51969445250043,1
32,17.46783437756008,4,2,160.77013886388934,1
46,14.890654757299673,4,1,33.84745454348662,1
25,3.596453992256432,6,0,37.75375022142174,1
22,0.49177235869411523,5,1,7.010851938770157,0
46,7.024761140133007,5,2,7.370044419328549,0
64,3.3856910544370065,6,1,74.08664396229615,1
21,1.8008873408898671,2,0,96.80311934103626,0
29,3.3806458347818342,2,2,76.78949512741524,1
62,3.6953707646465377,4,1,89.9621294011448,1
19,4.135812868867455,4,0,16.18759627548326,0
44,2.9100304462438418,1,0,31.374131960938534,0
48,4.653917522191127,4,2,30.735230704139045,0
53,12.550181491615556,2,2,267.833387201867,1
53,2.249186415799343,1,0,148.97131715439943,1
43,6.4679645093493345,5,2,45.62565710123407,1
60,11.24297364400752,5,1,7.423442037695891,0
44,3.04383968411151,4,2,14.960482259327328,0
22,2.930043759070468,2,1,22.609093617690462,0
37,4.607986249783479,2,0,103.26180973126004,1
28,4.475175698098301,5,0,9.3545932560132,0
27,8.214697952925414,6,2,12.406847303237994,0
57,3.235932542708175,5,2,21.491836783105203,0
55,27.76340315404375,4,1,130.80331508019503,1
23,0.3065670044588799,7,0,35.04002873806542,0
25,0.015864384174952055,5,5,52.041142216473666,1
40,5.111011323787464,6,0,24.48773458729667,0
64,1.7722080011269736,7,1,10.444906980284303,0
43,1.374700576731612,4,3,12.60291264732564,0
63,1.8690988288292432,4,0,81.1442004478779,0
60,1.4788908889271855,1,2,111.97208268896858,1
29,0.15637011771598694,5,0,33.96967545973445,0
43,17.795056232184137,6,2,22.080102191545066,1
30,1.2470878537481513,6,3,82.47008057374074,0
57,6.621854329470049,5,1,55.90424910730386,1
35,7.1899680514623165,1,2,2.086640119702326,1
42,13.243536566996728,3,1,21.5961705322142,0
